ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
g2-f-06_0010,mcpersian,va yek sabade por golābi rā gozāšt joloye dočarxe va raft,#	va	0	yek	sabade	por	golābi	=rā	gozāšt	joloye	dočarxe	#	va	0	raft,#	and	0	one	basket=EZAFE	full	pear	=ACC	put.PST.3SG	front.of	bike	#	and	0	go.PST.3SG,he put one of the baskets on his bike and left,en,WORD_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,28671,33538,#	other	0.h:a	ln_deti	np:p	rn_lex	rn_lex	=rn_acc	v:pred	adp	np:l	#	other	0.h:s	v:pred,,g2-f-06
g2-f-06_0011,mcpersian,"ke tuye rāh xord zamin, bā yek dočarxesavāre doxtar movājeh šod, havāsaš be doxtare part šod","#	ke	tuye	rāh	0	xord	zamin,	#	0	bā	yek	dočarxesavāre	doxtar	movājeh	šod,	#	0	havās	=aš	be	doxtare	part	šod",#	that	in	way	0	eat.PST.3SG	ground	#	0	with	one	rider=EZAFE	girl	encountered	become.PST.3SG	#	0	attention	=POSS.3SG	to	girl.DEF	seperated	become.PST.3SG,"on the way, he fell down because he encountered a girl and got distracted",en,WORD_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,33538,38896,#	ke	adp	np:l	0.h:s_cp	v:pred	other:lvc	#	0.h:s	adp	ln_deti	np.h:obl	rn_lex	other:lvc	v:pred	#	0.h:ncs	other:lvc	=rn_pro.h:poss	adp	np.h:obl	other:lvc	v:pred,,g2-f-06
g2-f-06_0012,mcpersian,bad xord zamin,#	0	bad	xord	zamin,#	0	then	eat.PST.3SG	ground,he fell down,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,38896,40338,#	0.h:s_cp	other	v:pred	other:lvc,,g2-f-06
g2-f-06_0013,mcpersian,"golābihāyaš rixt, yek dafe did se tā pesarbače hastand āmadand komakaš kardand, bolandaš kardand, dočarxe rā boland kardand, golābihā rā barayaš jam kardand","#	golābihāy	=aš	rixt,	#	yek	dafe	0	did	#	se	tā	pesarbače	hastand	#	0	āmadand	komak	=aš	kardand,	#	0	boland	=aš	kardand,	#	0	dočarxe	=rā	boland	kardand,	#	0	golābihā	=rā	baray	=aš	jam	kardand",#	pear.PL	=POSS.3SG	spill.PST.3SG	#	one	time	0	see.PST.3SG	#	three	piece	little.boy	be.PRS.3PL	#	0	come.PST.3PL	help	=PRO.3SG	do.PST.3PL	#	0	high	=PRO.3SG	do.PST.3SG	#	0	bike	=ACC	high	do.PST.3PL	#	0	pear.PL	=ACC	for	=PRO.3SG	collected	do.PST.3PL,"the pears spilled out of the basket, suddenly he saw a few boys who were standing there, they came to help him get up and gathered up the pears",en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,40338,46962,#	np:s	=rn_pro.h:poss	v:pred	#	other	other	0.h:a	v:pred	#cc:p	ln_qu	ln_class	np.h:s	v:predex	#	0.h:s	aux	other:lvc	=pro.h:p	v:pred	#	0.h:a	other:lvc	=pro.h:p	v:pred	#	0.h:a	np:p	=rn_acc	other:lvc	v:pred	#	0.h:a	np:p	=rn_acc	adp	=pro.h:obl	other:lvc	v:pred,,g2-f-06
g2-f-06_0014,mcpersian,ke in šoru kard ke xāst ke harkat konad,#	ke	in	šoru	kard	#	ke	0	xāst	ke	harkat	konad,#	that	PRO.3SG	start	do.PST.3SG	#	that	0	want.PST.3SG	that	movement	do.PRS.3SG,when he wanted to leave,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,46962,51258,#	ke	pro.h:a	other:lvc	v:pred	#	ke	0.h:s	aux	ke	other:lvc	v:pred,,g2-f-06
g2-f-06_0015,mcpersian,yekdafe yeki az ān pesarhā did ke kolāhaš ān taraf part šode,#	yekdafe	yeki	az	ān	pesarhā	did	#	ke	kolāh	=aš	ān	taraf	part	šode,#	sunddenly	one	from	that	boy.PL	see.PST.3SG	#	that	hat	=POSS.3SG	that	side	thrown	become.PST.3SG,one of the boys saw the little boy's hat on the ground,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,51258,54222,#	other	indef_other.h:a	rn_adp	rn_dem	rn_np.h:poss	v:pred	#cc:p	ke	np:s	=rn_pro.h:poss	ln_dem	np:l	other:lvc	v:pred,,g2-f-06
g2-f-06_0016,mcpersian,"sut zad, sedāyaš kard","#	0	sut	zad,	#	0	sedāy	=aš	kard",#	0	whistle	hit.PST.3SG	#	0	calling	=PRO.3SG	do.PST.3SG,he whistled,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,54222,56246,#	0.h:s	other:lvc	v:pred	#	0.h:a	other:lvc	=pro.h:p	v:pred,,g2-f-06
g2-f-06_0017,mcpersian,kolāhaš rā beheš dād,#	0	kolāh	=aš	=rā	beh	=eš	dād,#	0	hat	=PRO.3SG	=ACC	to	=PRO.3SG	give.PST.3SG,he gave him back his hat,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,56246,57881,#	0.h:a	np:p	=rn_pro.h:poss	=rn_acc	adp	=pro.h:g	v:pred,,g2-f-06
g2-f-06_0018,mcpersian,va se tā golābi ham nemidanam nafahmidam keš raft yā u xodaš beh=eš dād be onvāne tašakor,"#	va	se	tā	golābi	ham	#	0	nemidanam	#	0	nafahmidand	%	0	keš	raft,	#	yā	u	xod	=aš	be	=heš	dād	be	onvāne	tašakor",#	and	three	piece	pear	add	#	0	NEG.know.PRS.IND.3SG	#	0	understand.PST.IND.1SG	%	0	stealing	go.PST.3SG	#	or	PRO.2SG	self	=PRO.3SG	to	=PRO.3SG	give.PST.IND.3SG	as	title=EZAFE	appreciation,"and three pears in return he took himself or the boy gave him, I'm not sure",en,WORD_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,57881,62947,#	other	ln_qu	ln_class	np:p	other	#neg	0.1:a	v:pred	#	0.1:a	v:pred	%	0.h:a	other:lvc	v:pred	#	other	pro.h:a	refl.h:other	=rn_pro.h:poss	adp	=pro.h:g	v:pred	other	other	other,,g2-f-06
g2-f-06_0019,mcpersian,bad hamān ān nešān dād ke ān āqā āmad pāyin,#	bad	hamān	ān	0	nešān	dād	#	ke	ān	āqā	āmad	pāyin,#	then	same	moment	0	show	give.PST.3SG	#	that	that	man	come.PST.3SG	down,then the man came down the tree,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,62947,67313,#	other	other	other	0:a	other:lvc	v:pred	#cc:p	ke	ln_dem	np.h:s	v:pred	rv,,g2-f-06
g2-f-06_0020,mcpersian,did ke e yek sabade por golābi ke qablan čide bud nist,#	0	did	#	ke	e	yek	sabade	por	golābi	#	ke	0	qablan	čide	bud	%	nist,#	0	see.PST.3SG	#	that	interj	one	basket=EZAFE	full	pear	#	that	0	before	pick.PST.PTCP	AUX.PST.3SG	%	be.PRS.3SG,he noticed that one of his baskets was not there,en,WORD_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,67313,71173,#	0.h:a	v:pred	#cc:p	ke	other	ln_deti	np:s	rn_lex	rn_lex	#rc.neg	ke	0.h:a	other	v:pred	aux	%	cop,,g2-f-06
g2-f-06_0021,mcpersian,"albatte aval ham do tā sabad bud, bāz alān ham do tā sabad bud, yekdāne por, yeki xāli","#	albatte	aval	ham	do	tā	sabad	bud,	#	bāz	alān	ham	do	tā	sabad	bud,	yek	dāne	por,	yeki	xāli",#	of.course	first	add	two	piece	basket	be.PST.3SG	#	again	now	add	two	piece	basket	be.PST.3SG	one	piece	full	one	empty,although I think at the begining there were two baskets too,en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,71173,75478,#	other	other	other	ln_qu	ln_class	np:s	cop	#	other	other	other	ln_qu	ln_class	np:s	cop	other	other	other	other	other,,g2-f-06
g2-f-06_0022,mcpersian,"va āqāhe ke az deraxt āmad pāyin hiči tuye boqčeaš nabud, boqčeaš sāf bud ruye lebāsaš","#	va	āqāhe	#	ke	az	deraxt	āmad	pāyin	%	hiči	tuye	boqče	=aš	nabud,	#	boqče	=aš	sāf	bud	ruye	lebās	=aš",#	and	man.DEF	#	that	from	tree	come.PST.3SG	down	%	nothing	inside	pack	=POSS.3SG	NEG.be.PST.3SG	#	pack	=POSS.3SG	flat	be.PST.3SG	on	clothes	=POSS.3SG,"and when the man came down the tree there was nothing in his clothes, it was empty",en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,75478,79492,#neg	other	np.h:s	#rc	ke	adp	np:l	v:pred	rv	%	indef_other:s	adp	np:l	=rn_pro.h:poss	cop	#	np:s	=rn_pro.h:poss	other:pred	cop	adp	np:l	=rn_pro.h:poss,,g2-f-06
g2-f-06_0023,mcpersian,"bad u did ke ān pesarbačehā dārand miāyand golābi be dast az joloyaš rad šodand raftand, darhālike dāšt bā taajob negāh mikard .","#	bad	u	did	#	ke	ān	pesarbačehā	dārand	miāyand	#	golābi	be	dast	0	az	joloy	=aš	rad	šodand	#	0	raftand,	#	darhālike	0	dāšt	bā	taajob	negāh	mikard	0",#	then	PRO.3SG	see.PST.3SG	#	that	that	little.boy.PL	AUX.PRS.3PL	come.PRS.IND.3PL	#	pear	to	hand	0	from	front	=POSS.3SG	passing	become.PST.3PL	#	0	go.PST.3PL	#	while	0	AUX.PST.3SG	with	wonder	look	do.PRS.IPFV.3SG	0,"then he saw the boys coming while there were pears in their hands, he got surprised and watched them as they were passing.",en,MORPHEME_ALIGNED,,g2-f-06_mp3 g2-f-06_wav g2-f-06_eaf g2-f-06_xml g2-f-06_tsv,,79492,87461,#	other	pro.h:a	v:pred	#cc:p	ke	ln_dem	np.h:s	aux	v:pred	#	np:other	adp	np:l	0.h:s	adp	adp	=pro.h:l	other:lvc	v:pred	#	0.h:s	v:pred	#	other	0.h:a	aux	adp	np:obl	other:lvc	v:pred	0.h:p,,g2-f-06
g2-f-07_0001,mcpersian,Yek āqāyi bud ke bā nardebān nardebān gozāšte bud az nardebān rafte bud bālā,#	Yek	āqāyi	bud	ke	bā	nardebān	#	nardebān	gozāšte	bud	#	0	az	nardebān	rafte	bud	bālā,#	one	man.INDF	be.PST.3SG	ke	NC	NC	#	ladder	put.PST.PTCP	AUX.PST.3SG	#	0	from	ladder	go.PST.PTCP	AUX.PST.3SG	up,"There was a man on a ladder, he climbed up the ladder",en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,691,5685,#	ln_deti	np.h:s	v:predex	ke	nc	nc	#rc	np:p	v:pred	aux	#	0.h:s	adp	np:obl	v:pred	aux	rv,,g2-f-07
g2-f-07_0002,mcpersian,ke mixāst mivehāyi ke tane deraxt dāšt rā bekanad,#	ke	0	mixāst	mivehāyi	#	ke	tane	deraxt	dāšt	%	=rā	bekanad,#	that	0	want.PST.IND.3SG	fruit.PL	#	that	trunk=EZAFE	tree	have.PST.3SG	%	=ACC	pick.PRS.SBJV.3SG,in order to pick the pears on the tree,en,WORD_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,5685,8778,#	ke	0.h:a	aux	np:p	#rc	ke	np:s	rn_np:poss	v:pred	%	=rn_acc	v:pred,,g2-f-07
g2-f-07_0003,mcpersian,bad yek pārčeye sefidi ham ke gardanaš andāxte bud,#	bad	yek	pārčeye	sefidi	ham	ke	0	gardan	=aš	andāxte	bud,#	then	one	cloth=EZAFE	white	add	that	0	neck	=POSS.3SG	throw.PST.PTCP	AUX.PST.3SG,and there was a white scarf around his neck,en,WORD_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,8778,12985,#	other	ln_deti	np:p	rn_lex	other	ke	0.h:a	np:l	=rn_pro.h:poss	v:pred	aux,,g2-f-07
g2-f-07_0004,mcpersian,ke masalan mivehā rā ke mikand mirixt ān tu,#	ke	masalan	mivehā	#	=rā	ke	0	mikand	%	mirixt	ān	tu,#	that	example	fruit.PL	#	=ACC	that	0	pick.PST.IND.3SG	%	pourl.PST.IND.3SG	that	inside,in order to keep the pears in it,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,12985,16272,#	ke	other	np:p	#rc	=rn_acc	ke	0.h:a	v:pred	%	v:pred	ln_dem	other:g,,g2-f-07
g2-f-07_0005,mcpersian,"bad miyāmad pāyin yek zanbil, čand tā zanbil ham ānjā bud ke dāxele ān zanbilhā xāliaš mikard","#	bad	0	miyāmad	pāyin	#	yek	zanbil,	čand	tā	zanbil	ham	ānjā	bud	#	ke	0	dāxele	ān	zanbilhā	xāli	= aš	mikard",#	then	0	come.PST.IND.3SG	down	#	NC	NC	several	piece	basket	add	there	be.PST.3SG	#	that	0	inside	that	basket=EZAFE	empty	=PRO.3SG	do.PST.IND.3SG,then he climbs down the tree and puts them into one of the baskets,en,WORD_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,16272,21323,#	other	0.h:s	v:pred	rv	#	nc	nc	ln_qu	ln_class	np:s	other	other:pred	v:predex	#cc	ke	0.h:a	adp	ln_dem	np:l	other:lvc	=pro:p	v:pred,,g2-f-07
g2-f-07_0006,mcpersian,bad az baqale ān āqā ham yek āqāyi āmade bud ke bā olāqaš dāšt rad mišod,#	bad	az	baqale	ān	āqā	ham	yek	āqāyi	āmade	bud	#	ke	bā	olāq	=aš	dāšt	rad	mišod,#	then	from	side	that	man	add	one	man.INDF	come.PST.PTCP	AUX.PST.3SG	#	that	with	donckey	=POSS.3SG	AUX.PST.3SG	passing	become.PST.IPFV.3SG,then another man passes him by with a donkey,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,21323,27043,#	other	adp	adp	ln_dem	np.h:l	other	ln_deti	np.h:s	v:pred	aux	#rc	ke	adp	np:obl	=rn_pro.h:poss	aux	other:lvc	v:pred,,g2-f-07
g2-f-07_0007,mcpersian,bad az ān ham yek pesari āmad bā dočarxe ke yeki az ān zanbilhā rā gozāštaš ruye dočarxeaš ke mixāst az piše ān āqā bebarad be jāyi bebarad,#	bad	az	ān	ham	yek	pesari	āmad	bā	dočarxe	#	ke	yeki	az	ān	zanbilhā	=rā	gozāšt	=aš	ruye	dočarxe	=aš	#	ke	0	mixāst	az	piše	ān	āqā	bebarad	0	be	jāyi	bebarad,#	then	from	that	add	one	boy.INDF	come.PST.3SG	with	bike	#	that	one	from	that	basket.PL	=ACC	put.PST.3SG	=PRO.3SG	on	bike	=POSS.3SG	#	that	0	want.PST.IND.3SG	from	side	that	man	take.PRS.SBJV.3SG	0	to	where	NC,afterwards a little boy came on his bike and took one of the bakets in order to carry to somewhere,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,27043,37482,#	other	other	other	other	ln_deti	np.h:s	v:pred	adp	np:obl	#rc	ke	indef_other:p	rn_adp	rn_dem	rn_np:poss	=rn_acc	v:pred	=pro:p	adp	np:l	=rn_pro.h:poss	#	ke	0.h:a	aux	adp	adp	ln_dem	np.h:l	v:pred	0:p	adp	indef_other:g	nc,,g2-f-07
g2-f-07_0008,mcpersian,bad in āqāyi ke ruye nardebān bud dobāre hamin amal rā hey tekrar mikard miraft dobāre bālāye deraxt bāz golābihā rā mikand mirixt tuye hamān pārčeyi ke dore gardanaš bud,#	bad	in	āqāyi	#	ke	ruye	nardebān	bud	%	dobāre	hamin	amal	=rā	hey	tekrar	mikard	#	0	miraft	dobāre	bālāye	deraxt	#	0	bāz	golābihā	=rā	mikand	#	0	mirixt	0	tuye	hamān	pārčeyi	#	ke	dore	gardan	=aš	bud,#	then	this	man.INDF	#	that	on	ladder	be.PST.3SG	%	again	this	work	=ACC	continually	repeating	do.PST.IND.3SG	#	0	go.PST.IND.3SG	again	top.of	tree	#	0	again	pear.PL	=ACC	pick.PST.IND.3SG	#	0	pour.PST.IND.3SG	0	inside	same	cloth	#	that	around	neck	=POSS.3SG	be.PST.3SG,"the man on the tree climbs up over and over again to pick the pears, puts them in his scarf",en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,37482,48650,#	other	ln_dem	np.h:a	#rc	ke	adp	np:l	cop	%	other	ln_dem	np:p	=rn_acc	other	other:lvc	v:pred	#	0.h:s	v:pred	other	adp	np:l	#	0.h:a	other	np:p	=rn_acc	v:pred	#	0.h:a	v:pred	0:p	adp	ln_lex	np:g	#rc	ke	adp	np:l	=rn_pro.h:poss	cop,,g2-f-07
g2-f-07_0009,mcpersian,bad in pesare ham ke dāšt rad mišod yek āqāyi bāhāš barxord mikone,#	bad	in	pesare	ham	#	ke	dāšt	rad	mišod	%	yek	āqāyi	bā	=hāš	barxord	mikonad,#	then	this	boy.DEF	add	#	that	AUX.PST.3SG	passing	become.PST.IPFV.3SG	%	one	man.INDF	with	=PRO.3SG	collision	do.PRS.IND.3SG,the little boy on his way runs into someone,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,48650,53827,#	other	ln_dem	np.h:s	other	#rc	ke	aux	other:lvc	v:pred	%	ln_deti	np.h:s_cp	adp	=pro.h:g	other:lvc	v:pred,,g2-f-07
g2-f-07_0010,mcpersian,ke zamin mixorad bad harče ham tuye zanbil golābi bud hame mirizad ruye zamin,#	ke	0	zamin	mixorad	#	bad	har	če	ham	tuye	zanbil	golābi	bud	#	hame	mirizad	ruye	zamin,#	that	0	ground	eat.PRS.IND.3SG	#	then	each	thing	add	inside	basket	pear	be.PST.IND.3SG	#	all	spill.PRS.IND.3SG	on	ground,he falls down and the pears spill out,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,53827,59538,#	ke	0.h:s_cp	other:lvc	v:pred	#	other	other	other	other	adp	np:l	np:s	cop	#	qu_np:s	v:pred	adp	np:l,,g2-f-07
g2-f-07_0011,mcpersian,bad čand tā az pesarhā ke az hamān jā dāštand rad mišodand āmadand komakaš kardand golābihā rā jam kardand dāxele zanbil rixtand,#	bad	čand	tā	az	pesarhā	#	ke	az	hamān	jā	dāštand	rad	mišodand	%	āmadand	#	0	komak	=aš	kardand	#	0	golābihā	=rā	jam	kardand	#	0	0	dāxele	zanbil	rixtand,#	then	a.few	piece	of	boy.PL	#	that	from	same	place	AUX.PST.3PL	passing	become.PST.IND.3SG	%	come.PST.3PL	#	0	help	=PRO.3SG	do.PST.3SG	#	0	pear.PL	=ACC	collected	do.PST.3PL	#	0	0	inside	basket	pour.PST.3PL,some boys who were passing came to help him gather up the pears and put them back in the basket,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,59538,66787,#	other	ln_qu	class_np.h:a	rn_adp	rn_np.h:poss	#rc	ke	adp	ln_lex	np:l	aux	other:lvc	v:pred	%	v:pred	#	0.h:a	other:lvc	=pro.h:p	v:pred	#	0.h:a	np:p	=rn_acc	other:lvc	v:pred	#	0.h:a	0:p	adp	np:g	v:pred,,g2-f-07
g2-f-07_0012,mcpersian,bad dobāre bāz in pesare savāre dočarxe šod az pišešān rad šod,#	bad	dobāre	bāz	in	pesare	savāre	dočarxe	šod	#	0	az	piš	=ešān	rad	šod,#	then	again	once.more	this	boy.DEF	sitting.on	bike	become.PST.3SG	#	0	from	side	=POSS.3PL	passing	become.PST.3SG,the boy got on his bike and pass them by,en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,66787,71021,#	other	other	other	ln_dem	np.h:s	other:lvc	np:l	v:pred	#	0.h:s	adp	adp	=pro.h:l	other:lvc	v:pred,,g2-f-07
g2-f-07_0013,mcpersian,bad zāheran kolāhaš ke ruye zamin oftāde bud beyne ān se tā pesarhā yekišān sut mizanad,#	bad	zāheran	kolāh	=aš	ke	ruye	zamin	oftāde	bud	#	beyne	ān	se	tā	pesarhā	yeki	=šān	sut	mizanad,#	then	obviously	hat	=POSS.3SG	that	on	ground	fall.PST.PTCP	AUX.PST.3SG	#	between	that	three	piece	boy.PL	one	=PRO.3PL	whistle	hit.PRS.IND.3SG,"his hat was left on the ground, one of the boys whistled",en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,71021,78688,#	other	other	np:s	=rn_pro.h:poss	ke	adp	np:l	v:pred	aux	#	other	ln_dem	ln_qu	ln_class	np.h:dt	indef_other.h:s_cp	=rn_pro.h:poss	other:lvc	v:pred,,g2-f-07
g2-f-07_0014,mcpersian,ke ān pesare barmigardad miistad ke mibinad kolāhaš rā az ruye zamin bardāštand dārand mibarand samtaš,#	ke	ān	pesare	barmigardad	#	0	miistad	#	ke	0	mibinad	#	kolāh	=aš	=rā	0	az	ruye	zamin	bardāštand	#	0	dārand	mibarand	0	samt	=aš,#	that	that	boy.DEF	return.PRS.IND.3SG	#	0	stop.PRS.IND.3SG	#	that	0	see.PRS.IND.3SG	#	hat	=POSS.3SG	=ACC	0	from	on	ground	pick.PST.3PL	#	0	AUX.PRS.3PL	take.PRS.IND.3PL	0	direction	=POSS.3SG,"the boy turns back, stops and sees them took his hat and are bringing back for him",en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,78688,84563,#	ke	ln_dem	np.h:s	v:pred	#	0.h:s	v:pred	#	ke	0.h:a	v:pred	#cc:p	np:p	=rn_pro.h:poss	=rn_acc	0.h:a	adp	adp	np:l	v:pred	#	0.h:a	aux	v:pred	0:p	adp	=pro.h:g,,g2-f-07
g2-f-07_0015,mcpersian,ke mibarand beheš midahand bad in kolāhaš rā migozārad ke dārad rad mišavad bad in se tā pesarhā ham az jāyi dārand rad mišavand,#	ke	0	mibarand	0	#	0	be	=heš	0	midahand	#	bad	in	kolāh	=aš	=rā	migozārad	#	ke	0	dārad	rad	mišavad	#	bad	in	se	tā	pesarhā	ham	az	jāyi	dārand	rad	mišavand,#	that	0	take.PRS.IND.3PL	0	#	0	to	=PRO.3SG	0	give.PRS.IND.3PL	#	then	PRO.3SG	hat	=POSS.3SG	=ACC	put.PRS.IND.3SG	#	that	0	AUX.PRS.3SG	passing	become.PRS.IND.3SG	#	then	this	three	piece	boy.PL	add	from	place.INDF	AUX.PRS.3PL	passing	become.PRS.IND.3SG,"they give him his hat, he puts it on and goes away, the three boys are also passing by the place where",en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,84563,92538,#	ke	0.h:a	v:pred	0:p	#	0.h:a	adp	=pro.h:g	0:p	v:pred	#	other	pro.h:a	np:p	=rn_pro.h:poss	=rn_acc	v:pred	#	ke	0.h:s	aux	other:lvc	v:pred	#	other	ln_dem	ln_qu	ln_class	np.h:s	other	adp	np:l	aux	other:lvc	v:pred,,g2-f-07
g2-f-07_0016,mcpersian,az piše hamān āqāyi hast ke bālāye deraxte dārand rad mišavand rad mišavand ke bad ān āqā miāyad pāyin haminjur be ānhā negāh mikonad ke in film ham tamām mišavad,#	az	piše	hamān	āqāyi	hast	#	ke	bālāye	deraxt	e	%	0	dārand	rad	mišavand	#	0	rad	mišavand	#	ke	bad	ān	āqā	miāyad	pāyin	#	haminjur	0	be	ānhā	negāh	mikonad	#	ke	in	film	ham	tamām	mišavad,#	from	side	same	man.INDF	nc	#	that	top.of	tree	be.PRS.3SG	%	0	AUX.PRS.3PL	passing	become.PRS.IND.3PL	#	0	passing	become.PRS.IND.3PL	#	that	then	that	man	come.PRS.IND.3SG	down	#	like	0	to	PRO.3PL	look	do.PRS.IND.3SG	#	that	this	film	add	finished	become.PRS.IND.3SG,"the gardner was picking the pears, they are passing, at the same time the man climbs down the tree and looks at them and the film comes to an end",en,MORPHEME_ALIGNED,,g2-f-07_mp3 g2-f-07_wav g2-f-07_eaf g2-f-07_xml g2-f-07_tsv,,92538,101461,#	other	other	ln_lex	np.h:s	nc	#rc	ke	adp	np:l	cop	%	0.h:s	aux	other:lvc	v:pred	#	0.h:s	other:lvc	v:pred	#	ke	other	ln_dem	np.h:s	v:pred	rv	#	other	0.h:a	adp	pro.h:p	other:lvc	v:pred	#	ke	ln_dem	np:s	other	other:lvc	v:pred,,g2-f-07
g2-m-08_0001,mcpersian,Ebtedā ke avalaš yek bāqbān bud bālāye deraxt dāšt mivehāyaš rā mičid,#	Ebtedā	ke	aval	=aš	yek	bāqbān	bud	#	bālāye	deraxt	0	dāšt	mivehāy	=aš	=rā	mičid,#	beginning	that	first	=POSS.3SG	one	gardner	be.PST.3SG	#	top.of	tree	0	AUX.PST.3SG	fruit.PL	=POSS.3SG	=ACC	pick.PST.IPFV.3SG,"At the beginning, there was a gardner, who was picking fruits on top of a tree",en,MORPHEME_ALIGNED,,g2-m-08_mp3 g2-m-08_wav g2-m-08_eaf g2-m-08_xml g2-m-08_tsv,,2068,16513,#	other	ke	other	=rn_pro:poss	ln_deti	np.h:s	v:predex	#	adp	np:l	0.h:a	aux	np:p	=rn_pro.h:poss	=rn_acc	v:pred,,g2-m-08
g2-m-08_0002,mcpersian,āmāde konad bebarad befrušad,#	0	āmāde	konad	0	#	0	bebarad	0	#	0	befrušad	0,#	0	ready	do.PRS.SBJV.3SG	0	#	0	take.PRS.SBJV.3SG	0	#	0	sell.PRS.SBJV.3SG	0,preparing them to sell,en,MORPHEME_ALIGNED,,g2-m-08_mp3 g2-m-08_wav g2-m-08_eaf g2-m-08_xml g2-m-08_tsv,,16513,19065,#	0.h:a	other:lvc	v:pred	0:p	#	0.h:a	v:pred	0:p	#	0.h:a	v:pred	0:p,,g2-m-08
g2-m-08_0003,mcpersian,"bad=aš yek dāne, az samte digar mardi bā yek bozqāle rā didam","#	bad	=aš	yek	dāne,	0	az	samte	digar	mardi	bā	yek	bozqāle	=rā	didam",#	then	=POSS.3SG	NC	NC	0	from	direction	other	man.INDF	with	one	goat	=ACC	see.PST.1SG,"then from the other side, I saw a man with a goat",en,MORPHEME_ALIGNED,,g2-m-08_mp3 g2-m-08_wav g2-m-08_eaf g2-m-08_xml g2-m-08_tsv,,19065,26181,#	other	other	nc	nc	0.1:a	adp	other	other	np.h:p	adp	ln_deti	np:obl	=rn_acc	v:pred,,g2-m-08
